city,r_name,username,text,address,star,src,time,friend_count,review_count,photo_count
Los Angeles,Bottega Louie,Billy H.,"Always impressed with this place.  It's always crowded, but thats the perks of having a good restaurant in LA.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/5/2016,0,15,
Los Angeles,Bottega Louie,Alisa V.,macaronis!!! everything was fresh and tasty,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/3/2016,0,8,
Los Angeles,Bottega Louie,Jon Z.,This place has the most amazing cookies I've ever had. WOW. That's all I have to say. WOW.Thank you.,"Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/VujBMxarQ8ct11V82Qi5-g/60s.jpg,3/3/2016,2,3,
Los Angeles,Bottega Louie,Michael C.,"I love their food! Parking is definitely tricky but parking in downtown is an adventure all on it's own. I'm a big sweets person and I'm pretty sure I ate too many macaroons that one person should consume in a day. With that being said, I recommend the Portobello fries.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/1/2016,0,6,
Los Angeles,Bottega Louie,Brad L.,"Exceptional quality! The food was so good. I ordered the Lobster hash, and noticed they added one Brussels sprout that was filled with flavor. I like to cook from time to time, but never thought of something so subtle adding to the dish, just excellent! My girlfriend ordered the french toast, which was also made perfectly - soft with great taste!Attention to detail! The servers took down my last name, and then walked up to me after 10 minutes, even though there was several people waiting, they remembered who I was. We also used their free wi-fi, and received an email thanking us for our visit. I've never been to a restaurant that was so exceptional at little things. Definitely going back A+ in my book.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/mkFsrZB0cpfMFLJb_uzF6g/60s.jpg,3/1/2016,0,17,
Los Angeles,Bottega Louie,Sean B.,This place is absolutely beautiful! great lunch fare too; bring a date.,"West Hollywood, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/dGCK0Yn2HqqNpQxzRg0W9Q/60s.jpg,2/29/2016,1,10,25
Los Angeles,Bottega Louie,Manson N.,Great food. Great service. That's why they're always packed!,"Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/F10V__qe4Cu6h4ny-bZdog/60s.jpg,2/28/2016,0,4,
Los Angeles,Bottega Louie,Emily S.,"3 courses here last night, awesome as alwaaaays, boo picked up they check.....Thanks guys! Love the farfalle.","Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/Ktt2VEZyy8PKAQVFEZ5ycw/60s.jpg,2/27/2016,0,2,
Los Angeles,Bottega Louie,Ernesto M.,Good desert meals served here. Brought my wife and she was very pleased with the service and the food.,"Huntington Park, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/24/2016,0,2,
Los Angeles,Bottega Louie,Amelia P.,"I recently went on vacation and decided to give this place a try. Italian food is my absolute favorite, and I LOVED this place. A++++  -I recommend the chicken Parmesan!","Harbor City, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/UjWKE67hITfbGOuW5UA_jQ/60s.jpg,2/24/2016,0,3,
Los Angeles,Bottega Louie,Carolina R.,Me encanta ir a este lugar a desayunar..! Todo es muy limpio cierras tus ojos y sientes como si estás por un instante en París .. La atención es de primera.. Si quieres tomar un rico dulce de pastelería este es el mejor lugar ..!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/V264aj5iGi77SJLELpbuJw/60s.jpg,2/23/2016,0,2,
Los Angeles,Bottega Louie,Jake R.,I always get their macaroons for gifts around the holidays. Awesome boxes and great quality treats. Highly recommended!!!,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/HxmZXPxq3F04rZOsa9DpQw/60s.jpg,2/23/2016,8,6,
Los Angeles,Bottega Louie,Andrea R.,"The food was amazing, the decor was amazing, love the style, can't wait to go back.","Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/21/2016,0,25,
Los Angeles,Bottega Louie,Ronald B.,Uff! Not just for special occasions. Have pizza like never before. Everything is wonderful. Pastries are incredible. I will come here more often. Thank you to my friend Eliza for recommending it. A little piece of authentic N.Y. and Italian.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/K88tjga6uNr9s-nQmJ0ZxQ/60s.jpg,2/21/2016,0,4,
Los Angeles,Bottega Louie,Faye R.,So good!  Never disappointed here.,"La Verne, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/V6o1I6if7KEROElMRe2J8w/60s.jpg,2/18/2016,59,3,1
Los Angeles,Bottega Louie,Brian A.,Hamburger!  Woop! Has anyone tried their hamburger at Bottega Louie?  I thought it was incredible.,"Las Vegas, NV",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/18/2016,1,25,6
Los Angeles,Bottega Louie,M F.,"i love this place!!! everything is just so amazing.. great staff, awesome job!! i will continue coming back again and again :)","Alhambra, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/YEW9lKpLAUp-n2zy_lwi8A/60s.jpg,2/17/2016,0,6,
Los Angeles,Bottega Louie,Winfred Owens ..,great,"Rancho Cucamonga, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/3R0HCVhQ8R1c70yph8ruWg/60s.jpg,2/17/2016,164,7,
Los Angeles,Bottega Louie,Andrea R.,"I love this place for a nice Sunday Brunch, but make sure to get there early because it sure . does get hectic. The food is great here, but my weakness is all the pastries! I love the beignets and macroons that I always take some home. Servers are friendly which makes my experiences here 10 times better.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/16/2016,0,6,
Los Angeles,Bottega Louie,Vlad G.,"awesome restaurant, with great desserts!","Tarzana, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/15/2016,17,29,1
Los Angeles,Bottega Louie,Valerie P.,Delicious!! There is always to try new! We always order the macaroons. Those are a hit. Very impressive and classy spot to visit.,"Manhattan Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/ZuU0EHRPXzGzbfyvCOce0A/60s.jpg,2/15/2016,3,4,
Los Angeles,Bottega Louie,Heawon K.,"just LOVE it !! my ""IT"" place to go get some desserts !","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/w0GAoSG6O7FjybUzw3JdKA/60s.jpg,2/3/2016,0,5,
Los Angeles,Bottega Louie,Jay P.,Really good food. Always busy . Good wine and lots lots of people and loud inside.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yhKuBwz4t4sCeAGFf-Dkuw/60s.jpg,2/1/2016,0,5,
Los Angeles,Bottega Louie,Elisabeth F.,"I have been here three times so far and every time has been amazing. The food is incredible. I still dream about the portobello mushroom fries and the chocolate souffle. The staff is attentive, knowledgeable, and friendly. The decor is modern and the restaurant is always immaculate. This place is always packed, which should tell you how good it is. This is my favorite date spot.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/31/2016,131,8,
Los Angeles,Bottega Louie,Anthony M.,Wow o wow!  From the 30 foot ceilings and the energy that radiates through out this place what more is there to say! Please keep it up guys I always look forward to coming here ... always such a fun and memorable experience that leaves me and my wife satisfied and smiling. This one time we ordered a pizza and the waiter brought it slightly cold. No argument at all they took it back and made it fresh right then and there. The macaroons as good as they are are slightly over priced in my opinion . There is no denying how amazing they are but wish we could afford mre. Highly recommended for any one looking for an amazing date or dining experience. See you guys for my next anniversary !!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/8lc6P5SyCRYKjygwGPcZQQ/60s.jpg,1/29/2016,0,3,
Los Angeles,Bottega Louie,Taylor W.,"This place is amazing. Everything looks so pretty and delicate. I felt like I was in a dollhouse, it just looked that amazing. It looked like I was invited to a tea party but for grown ups. We came here for an afternoon lunch and our server was amazing.","Huntington Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/E0FH8Q5FVqY9WlfHQGZC3w/60s.jpg,1/28/2016,12,26,
Los Angeles,Bottega Louie,Mayra R.,I had such a hard time deciding on my favorite flavors here but I think pistachio and strawberry take the cake! The food is pretty delicious too. It's a little expensive so I'd suggest sharing a large pizza and a salad with 1-2 other people.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/H1iLgbQg8WDuQmwVKEVByg/60s.jpg,1/28/2016,11,10,
Los Angeles,Bottega Louie,Joseph B.,Wonderful Food! Acoustically live as it gets.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/lQQ8EC9-Rrbo0rCQ1eId6w/60s.jpg,1/27/2016,41,7,
Los Angeles,Bottega Louie,Wassem K.,"First of all let me say pretty crowded for a Monday!!Overall the food was pretty good..we started off with the caesar salad that was really good..Then we got the pizza, which was alright I've had better.. We ordered the hanger steak and lamb chops which where really juicy and tender...","Glendora, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/HseAwLmiTfaRDgtWBk5dSw/60s.jpg,1/25/2016,130,5,2
Los Angeles,Bottega Louie,Milly G.,"its coloring my weekly days,every new morning one bite","Anaheim, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/2dYec8XFd6fT3Unty3XaOQ/60s.jpg,1/22/2016,0,3,
Los Angeles,Bottega Louie,Martha M.,"I ordered the Short Ribs.I love meat and was ready for this plate to come out.The dish came out steaming as I recieve the plate. The meat was tender and falling apart with each pull of my fork. So juicy! And they even topped it off with panna cotta, delicious!The flavor was amazing!Customer service is also good and the price meets the taste.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/22/2016,0,10,
Los Angeles,Bottega Louie,Martha G.,Great places. I always have a wonderful time here.,"Pacific Palisades, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/21/2016,0,2,
Los Angeles,Bottega Louie,Julie M.,"Great fun environment, feels like you are somewhere other than dt., and food is delicious.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/21/2016,0,15,2
Los Angeles,Bottega Louie,Jake H.,great food great atmosphere ....,"Burbank, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/zCZGJ0hBESe3cIimnroeOg/60s.jpg,1/20/2016,0,14,2
Los Angeles,Bottega Louie,Lynn B.,I love this place,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/19/2016,5,2,
Los Angeles,Bottega Louie,Karli K.,So tasty. Analy was such a helpful and kind employee. Will definitley be returning.,"North Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/qEdZvMJfhg7LZ1reLnZPBw/60s.jpg,1/19/2016,0,9,
Los Angeles,Bottega Louie,Michelle T.,It's the Best,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/18/2016,57,5,3
Los Angeles,Bottega Louie,Paula C.,Love!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/18/2016,8,5,8
Los Angeles,Bottega Louie,Edward M.,"Ask for Adrian, best service I've had in many, many years","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/18/2016,9,6,
Los Angeles,Bottega Louie,Jasmine G.,love it here!!!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/16/2016,0,2,
Los Angeles,Bottega Louie,Anne S.,"Their beignets are worth the drive to Down Town.  The food is also delicious, love the portabella mushroom fries.","Studio City, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/15/2016,0,8,
Los Angeles,Bottega Louie,Micah P.,the bruschetta alone makes this place worth it.,"Studio City, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/9BhlBNy3HbMyjYz5EEtF0Q/60s.jpg,1/15/2016,358,7,2
Los Angeles,Bottega Louie,Aylaah V.,"If you're a macaroon nut like I AM , you must try this place before your time on this planet expires. The macaroons are beyond delicious and have this crispy taste that you cant ever forget! The cute boxes are also a plus when giving these yummy treats as a gift to someone special!","Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/F_ix6qOdMqrxQ6enf5NIGA/60s.jpg,1/14/2016,5,12,
Los Angeles,Bottega Louie,Jeff G.,This place is awesome.   Went to dinner last weekend with my wife and it was our first time.  It was hectic and the wait was long but the food was fantastic.  It was worth the wait.   The pastries we picked up to take home still tasted amazing the next day.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/Fb_tWvVsOFsoYzV2NW1YjA/60s.jpg,1/14/2016,7,6,
Los Angeles,Bottega Louie,Beth W.,"Get here as soon as you can. The macaroons are just melt in your mouth fantastic. I picked some up after ordering a pizza, which was also delicious.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/O991WiEufLcFOSwMtkXmUQ/60s.jpg,1/13/2016,0,5,3
Los Angeles,Bottega Louie,Jazzer C.,Love the old style throw back they did here. The ambiance is really cool and gives you that feeling when grace and class was the standard.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/WALw4TLOXzhyIUsrvgjamQ/60s.jpg,1/13/2016,35,9,2
Los Angeles,Bottega Louie,Jie Z.,desserts are so delicious!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/_tJke37fIhOQqY7cdzRs9A/60s.jpg,1/12/2016,1,1,
Los Angeles,Bottega Louie,Matt J.,Amazing!,"Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/12/2016,0,2,
Los Angeles,Bottega Louie,Ante P.,Go.  Just go.  It's loud.  But you won't care.,"El Segundo, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/WweLnvgO0Y6rsyrqvf6lkQ/60s.jpg,1/12/2016,1290,5,
Los Angeles,Bottega Louie,Harve E.,You wouldnt think that Earl Grey would be a goood flavor for a pastry. I give them out as gifts for christmas. The boxes are really nice so the lack of need for gift wrap is a super bonus,"Sparks, NV",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/11/2016,0,7,
Los Angeles,Bottega Louie,Syuzi G.,"I love this place... Good food, little noisy and always busy","Burbank, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/RduzjZBjc95I8pZ26-4E2g/60s.jpg,1/11/2016,1,3,
Los Angeles,Bottega Louie,Sidney J.,"for Park LaBrea Sylvie, the woman who heads the Activities Center at Park La Brea,makes the place and, in fact, the entire area a warm and desirable neighborhood.  I have lived here for more than three years and never until nowhave I had this feeling. She makes me--and, I'm sure, all others--feel at home, privileged to use the facilities, and to meet other tenants with ease. Thank you, Sylvie, and thank you, Park La Brea.Sid Jacobson, Building 48","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/11/2016,0,1,
Los Angeles,Bottega Louie,Lori C.,My son took us for the first time- incredibly delicious and the ombiance is off the hook- well done,"La Crescenta-Montrose, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/FwX92NsONdv2SynoyI_iBQ/60s.jpg,1/9/2016,91,11,9
Los Angeles,Bottega Louie,Gigi B.,Excellent macarones !,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/PHbJEKK6_Ocu2kY7KEETzA/60s.jpg,1/9/2016,0,2,
Los Angeles,Bottega Louie,Shana S.,DELICIOUS and beautiful place. One of my favorite's for lunch.,"Downtown, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/8/2016,114,13,
Los Angeles,Bottega Louie,Thomas S.,"great food, great staff and decently priced but its gets very very busy!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/vxf5_wiEz8kBE0R0c6tJyQ/60s.jpg,1/7/2016,0,4,
Los Angeles,Bottega Louie,Romina A.,macaroons galore. you have to get a box to take home or else going there is really a waste of time to be honest.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/7/2016,0,4,
Los Angeles,Bottega Louie,Carly M.,I absolutely love this place! SO cute and fabulous macaroons which can be hard to find in the city.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/U5OookYab9ARl4Jq600j_g/60s.jpg,1/6/2016,1,9,
Los Angeles,Bottega Louie,Fariborz D.,great,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/5/2016,73,13,
Los Angeles,Bottega Louie,Kathryn A.,"Very few people hates Macaroons. They are beautiful, delicious, and what's more, it is impossible to bake in your own kitchen. I love this place. Everything we have ever ordered is fantastic.","Riverside, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/F5t4OA3J74krc_rxybztmA/60s.jpg,1/5/2016,0,6,
Los Angeles,Bottega Louie,Ben S.,Great atmosphere. Great food. Great times.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/IR-hR0zYIqRCaYELWFQ0-w/60s.jpg,1/5/2016,0,5,
Los Angeles,Bottega Louie,Jack R.,"nice place to take a date, very elegand and young. Their macaroons and holiday bread are pretty unique. Great service too.","Middle Village, NY",5.0,https://s3-media0.fl.yelpcdn.com/photo/qtZzt4Pqwai4xQYl6hWSmA/60s.jpg,1/5/2016,31,10,6
Los Angeles,Bottega Louie,Jamie H.,Great food and service,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/3/2016,0,17,6
Los Angeles,Bottega Louie,Levon D.,Clean and classy. It's my go to place when i am in the area and hungry. Highly recommend it,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/NUPKUgEU_KRZwJBhkN7_dA/60s.jpg,1/1/2016,233,56,10
Los Angeles,Bottega Louie,christine B.,Love love love it. Service excellent and food delicious.,"Encino, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/30/2015,0,3,
Los Angeles,Bottega Louie,Ryan K.,yummy,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/KLATu6lO8bueYGkn_aS0Nw/60s.jpg,12/29/2015,0,2,
Los Angeles,Bottega Louie,Mike G.,"Great food, kinda on the expensive side though, be prepared to go through your wallet, but it's worth it , the food is clean and fresh and they have a great staff and the waitresses are friendly.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yrG5M-avbkJurcSDXEeJgw/60s.jpg,12/29/2015,0,5,
Los Angeles,Bottega Louie,Fatimatou D.,Great Pizza and great service. Will definitely come back in the future.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/lMugd3rVG3VINU7X_MhpRg/60s.jpg,12/28/2015,0,4,
Los Angeles,Bottega Louie,Kevin E.,cute place. dessert here is pretty good and the service is also good.,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/gqeIdzboUU03ib3cTQmPWQ/60s.jpg,12/28/2015,0,7,
Los Angeles,Bottega Louie,Rita A.,"Absolutely love Macaroons! So happy about this place, the food is great and the customer service is great! My favorite is the desserts than anything else. I highly recommend the macaroons and red velvet churros! The best, can't wait to come back again.","Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/oOU_47QPmCT9Z_me5vYZ7g/60s.jpg,12/28/2015,2,7,
Los Angeles,Bottega Louie,Dennis J.,This place was pretty good! Would come again!,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/HEZ9enPObwd50gvLL2heZw/60s.jpg,12/24/2015,2,10,
Los Angeles,Bottega Louie,Brandon H.,Macaroons were absolutely incredible.  Great wine selection and a great date spot.  A++ on everything about this place,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/21/2015,0,5,
Los Angeles,Bottega Louie,Michelle L.,Came here for my friend's birthday and it was amazing. I would go back there just for their portobello fries!!! My friend who hates mushrooms even loved them. Definitely recommend.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/20/2015,0,2,
Los Angeles,Bottega Louie,Komal T.,"Absolutely love their dessert, and everyone is so so nice there even though it's always crowded!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/rZ-toTIctwgd9dMBHzPMkA/60s.jpg,12/20/2015,2,28,25
Los Angeles,Bottega Louie,Derek F.,Loved the Macaroons! Loved it!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/18/2015,2,6,
Los Angeles,Bottega Louie,Jesse P.,love this place!,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/A8eO8GXRNO7NMEf3GZL1mw/60s.jpg,12/18/2015,7,66,83
Los Angeles,Bottega Louie,Mary A.,Yes! Great spot in the middle of DTLA. With lots of dessert and options.The ambiance is pretty interesting depending where you're seating at(dessert or restaurant part)Lots of macaroons options sizes and flavors! Deco is pretty cool and with big glass windows a it of light goes in which makes this a very well illuminated place.We went on a Sunday and was a bit busy but had no problem getting is table within 5 minutes,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/aRJlvSTIbxRadkNcaM8Ydg/60s.jpg,12/17/2015,0,4,
Los Angeles,Bottega Louie,Nick J.,DAnkkkk,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/F0aMfSmfcuTIIl_BZGaRLg/60s.jpg,12/17/2015,37,1,
Los Angeles,Bottega Louie,Liz L.,Bottega Louis is beyondddddd!!! Everything I had there from my first glass of wine to the Creme Brûlée for dessert were amazing!!! Oh & the portabella fries!! Deeelicious!!!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/ZV2zzGXnpa2ze_Ct0cimjQ/60s.jpg,12/16/2015,3,5,1
Los Angeles,Bottega Louie,Matt M.,Best Macroons I've had in the US. Great place to grab a drink as well.,"Woodland Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/RH_6TIAhPZciqDBSR4sA6A/60s.jpg,12/15/2015,0,2,
Los Angeles,Bottega Louie,Monique G.,love this place. pricey but well worth it.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/FYd1_s3OeXJrBzBWCrIlcA/60s.jpg,12/15/2015,4,52,17
Los Angeles,Bottega Louie,Ansley K.,Love their coffee. Good meeting spot or friend lunch !,"Studio City, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/14/2015,0,40,
Los Angeles,Bottega Louie,Pedro A.,"I've been here about a handful of times to just to be sure I was in love with this place. And I still am. :)The decor here is simple, white, and bright! It is very spacious. When you walk in, you will see the dessert section. Your eyes does not fool you, it was a heaven for those with a sweet tooth. My favorite- the peanut butter terraine. They also have macarons for those who prefer something on the go. If you want, you can also have them save you the dessert you like after you've finished your meal.Brunch, dinner, PIZZA- all amazing. I kid you not. I will say the #1 reason why Bottega loses its stars is mainly because of the wait, but come on, this is always a happening spot, and ppl either come early or make reservations in advanced. Despite the wait, their food here is always consistent. And the e customer service is always on spot. They always greet me and serve me my water first.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/2hhEnixjWLer3zFRdWe4TQ/60s.jpg,12/14/2015,10,10,
Los Angeles,Bottega Louie,Eric G.,yum yum yumand yum,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/3QSwfyT2gmS0ZGrskUtcsQ/60s.jpg,12/12/2015,0,2,
Los Angeles,Bottega Louie,Anita L.,"Prior to Thanksgiving, I had been here a handful of times.  The food always impressed me with the flavor and quality.  Sometimes small portions but not crazy small.  And despite it always being packed, I am amazed at how quickly and professionally we get seated and served.  This Thanksgiving, my husband and I spent our first alone,- a romantic dinner.  And we got the basics to go from Bottega Louie.  Great quality, and again the service surpassed my expectations.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/12/2015,0,9,
Los Angeles,Bottega Louie,George G.,"Great, Loved it.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/AUDLi5EmlWHTAha_X_Xw4Q/60s.jpg,12/11/2015,0,9,
Los Angeles,Bottega Louie,Jason T.,The mojito and the short rib are absolutely awesome.,"WOODLAND HLS, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/7koj1gPgi0K55r9dJnltbA/60s.jpg,12/10/2015,7,451,156
Los Angeles,Bottega Louie,Ethan H.,Love it! Their bread is incredible!!!,"Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/8/2015,0,8,
Los Angeles,Bottega Louie,Jordan F.,sit at the bar.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/WiYF5xxLM58eD4S1ilwqEQ/60s.jpg,12/8/2015,98,14,
Los Angeles,Bottega Louie,Shannon N.,Always a fun vibe and good food.....  cheers!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/7/2015,0,8,
Los Angeles,Bottega Louie,MaryJo L.,Love this place!,"Pasadena, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/NDB5bNiCUJTjQlo5uzupAg/60s.jpg,12/6/2015,19,6,
Los Angeles,Bottega Louie,Marineh B.,"It's a little to crowded on the weekends, but Food and ambiance is great! Love their desserts!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/lcieKnC1TKB5G131jm3MEw/60s.jpg,12/5/2015,0,3,
Los Angeles,Bottega Louie,Serge K.,"Great food, great atmosphere. Little piece of NYC in LA.","New York, NY",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/5/2015,0,2,
